day,phase,pv_m2,structure_kg,launched_m2,cum_area_m2,optical_depth,power_GW_1AU_equiv,mass_drivers_online,energy_kWh,resource_remaining_kg,used_mass_kg_day,transport_MW_used,transport_MWh,band_0_area_m2,band_1_area_m2,band_2_area_m2,band_0_od,band_1_od,band_2_od
6638,2,63774992241.474174,191324976724.42252,400000000.0,68610000000.0,5.082594870672367e-13,71089.98499318429,27548711,1116972274943.1287,1.541882419568401e+18,200891225560.64365,300.0,7200.0,22870000000.0,22870000000.0,22870000000.0,5.082594870672367e-13,4.015877428679403e-13,3.2528607172303154e-13
6639,2,63777105462.46561,191331316387.39682,400000000.0,68625000000.0,5.0837060632545e-13,71103.56930932814,27557044,1117009286460.8928,1.5418822186705185e+18,200897882206.76666,300.0,7200.0,22875000000.0,22875000000.0,22875000000.0,5.0837060632545e-13,4.016755408003557e-13,3.25357188048288e-13
6640,2,63779218435.23182,191337655305.69547,400000000.0,68640000000.0,5.084817255836632e-13,71117.15282349157,27565378,1117046293631.1743,1.5418820177659804e+18,200904538070.98022,300.0,7200.0,22880000000.0,22880000000.0,22880000000.0,5.084817255836632e-13,4.0176333873277104e-13,3.2542830437354446e-13
6641,2,63781331159.83931,191343993479.5179,400000000.0,68655000000.0,5.085928448418764e-13,71130.73553570845,27573711,1117083296455.1372,1.5418818168547873e+18,200911193153.4938,300.0,7200.0,22885000000.0,22885000000.0,22885000000.0,5.085928448418764e-13,4.0185113666518644e-13,3.254994206988009e-13
6642,2,63783443636.3546,191350330909.0638,400000000.0,68670000000.0,5.087039641000896e-13,71144.31744601263,27582044,1117120294933.947,1.54188161593694e+18,200917847454.517,300.0,7200.0,22890000000.0,22890000000.0,22890000000.0,5.087039641000896e-13,4.019389345976018e-13,3.2557053702405737e-13
6643,2,63785555864.844154,191356667594.53244,400000000.0,68685000000.0,5.088150833583029e-13,71157.89855443797,27590378,1117157289068.7678,1.541881415012439e+18,200924500974.25906,300.0,7200.0,22895000000.0,22895000000.0,22895000000.0,5.088150833583029e-13,4.020267325300172e-13,3.2564165334931383e-13
6644,2,63787667845.37441,191363003536.12323,400000000.0,68700000000.0,5.08926202616516e-13,71171.47886101836,27598711,1117194278860.7632,1.5418812140812854e+18,200931153712.92938,300.0,7200.0,22900000000.0,22900000000.0,22900000000.0,5.08926202616516e-13,4.0211453046243255e-13,3.257127696745703e-13
6645,2,63789779578.01181,191369338734.0354,400000000.0,68715000000.0,5.090373218747293e-13,71185.05836578761,27607044,1117231264311.0967,1.5418810131434796e+18,200937805670.73718,300.0,7200.0,22905000000.0,22905000000.0,22905000000.0,5.090373218747293e-13,4.0220232839484796e-13,3.257838859998267e-13
6646,2,63791891062.82271,191375673188.46814,400000000.0,68730000000.0,5.091484411329424e-13,71198.63706877964,27615378,1117268245420.9307,1.5418808121990228e+18,200944456847.89154,300.0,7200.0,22910000000.0,22910000000.0,22910000000.0,5.091484411329424e-13,4.022901263272633e-13,3.2585500232508316e-13
6647,2,63794002299.87349,191382006899.62048,400000000.0,68745000000.0,5.092595603911557e-13,71212.21497002826,27623711,1117305222191.4277,1.5418806112479155e+18,200951107244.6015,300.0,7200.0,22915000000.0,22915000000.0,22915000000.0,5.092595603911557e-13,4.023779242596787e-13,3.259261186503396e-13
6648,2,63796113289.23049,191388339867.69147,400000000.0,68760000000.0,5.093706796493689e-13,71225.79206956735,27632044,1117342194623.7493,1.5418804102901586e+18,200957756861.07605,300.0,7200.0,22920000000.0,22920000000.0,22920000000.0,5.093706796493689e-13,4.0246572219209407e-13,3.259972349755961e-13
6649,2,63798224030.95999,191394672092.88,400000000.0,68775000000.0,5.094817989075821e-13,71239.36836743075,27640378,1117379162719.057,1.5418802093257528e+18,200964405697.52402,300.0,7200.0,22925000000.0,22925000000.0,22925000000.0,5.094817989075821e-13,4.0255352012450947e-13,3.2606835130085253e-13
6650,2,63800334525.12831,191401003575.38495,400000000.0,68790000000.0,5.095929181657953e-13,71252.94386365233,27648711,1117416126478.5117,1.5418800083546993e+18,200971053754.1542,300.0,7200.0,22930000000.0,22930000000.0,22930000000.0,5.095929181657953e-13,4.0264131805692483e-13,3.26139467626109e-13
6651,2,63802444771.80166,191407334315.405,400000000.0,68805000000.0,5.097040374240085e-13,71266.51855826595,27657044,1117453085903.2732,1.5418798073769981e+18,200977701031.17523,300.0,7200.0,22935000000.0,22935000000.0,22935000000.0,5.097040374240085e-13,4.0272911598934023e-13,3.2621058395136545e-13
6652,2,63804554771.04629,191413664313.13885,400000000.0,68820000000.0,5.098151566822217e-13,71280.09245130543,27665378,1117490040994.5022,1.5418796063926505e+18,200984347528.7958,300.0,7200.0,22940000000.0,22940000000.0,22940000000.0,5.098151566822217e-13,4.028169139217556e-13,3.262817002766219e-13
6653,2,63806664522.92838,191419993568.78513,400000000.0,68835000000.0,5.09926275940435e-13,71293.66554280465,27673711,1117526991753.3572,1.5418794054016573e+18,200990993247.2244,300.0,7200.0,22945000000.0,22945000000.0,22945000000.0,5.09926275940435e-13,4.02904711854171e-13,3.2635281660187837e-13
6654,2,63808774027.51411,191426322082.5423,400000000.0,68850000000.0,5.100373951986481e-13,71307.23783279744,27682044,1117563938180.9976,1.5418792044040192e+18,200997638186.6694,300.0,7200.0,22950000000.0,22950000000.0,22950000000.0,5.100373951986481e-13,4.0299250978658634e-13,3.2642393292713483e-13
6655,2,63810883284.8696,191432649854.6088,400000000.0,68865000000.0,5.101485144568614e-13,71320.80932131766,27690378,1117600880278.5815,1.5418790033997368e+18,201004282347.33923,300.0,7200.0,22955000000.0,22955000000.0,22955000000.0,5.101485144568614e-13,4.0308030771900174e-13,3.264950492523913e-13
6656,2,63812992295.06097,191438976885.1829,400000000.0,68880000000.0,5.102596337150746e-13,71334.38000839914,27698711,1117637818047.267,1.541878802388811e+18,201010925729.44205,300.0,7200.0,22960000000.0,22960000000.0,22960000000.0,5.102596337150746e-13,4.031681056514171e-13,3.2656616557764775e-13
6657,2,63815101058.15432,191445303174.46295,400000000.0,68895000000.0,5.103707529732878e-13,71347.94989407578,27707044,1117674751488.212,1.5418786013712428e+18,201017568333.1861,300.0,7200.0,22965000000.0,22965000000.0,22965000000.0,5.103707529732878e-13,4.032559035838325e-13,3.266372819029042e-13
6658,2,63817209574.2157,191451628722.6471,400000000.0,68910000000.0,5.10481872231501e-13,71361.51897838134,27715378,1117711680602.5725,1.5418784003470326e+18,201024210158.77945,300.0,7200.0,22970000000.0,22970000000.0,22970000000.0,5.10481872231501e-13,4.0334370151624785e-13,3.2670839822816066e-13
6659,2,63819317843.311134,191457953529.9334,400000000.0,68925000000.0,5.105929914897142e-13,71375.08726134972,27723711,1117748605391.5054,1.5418781993161815e+18,201030851206.43008,300.0,7200.0,22975000000.0,22975000000.0,22975000000.0,5.105929914897142e-13,4.0343149944866326e-13,3.267795145534171e-13
6660,2,63821425865.50662,191464277596.51987,400000000.0,68940000000.0,5.107041107479274e-13,71388.65474301475,27732044,1117785525856.1667,1.54187799827869e+18,201037491476.34586,300.0,7200.0,22980000000.0,22980000000.0,22980000000.0,5.107041107479274e-13,4.035192973810786e-13,3.268506308786736e-13
6661,2,63823533640.86815,191470600922.60443,400000000.0,68955000000.0,5.108152300061407e-13,71402.22142341027,27740378,1117822441997.7117,1.541877797234559e+18,201044130968.73465,300.0,7200.0,22985000000.0,22985000000.0,22985000000.0,5.108152300061407e-13,4.03607095313494e-13,3.2692174720393004e-13
6662,2,63825641169.461655,191476923508.38495,400000000.0,68970000000.0,5.109263492643538e-13,71415.78730257008,27748711,1117859353817.296,1.5418775961837893e+18,201050769683.8042,300.0,7200.0,22990000000.0,22990000000.0,22990000000.0,5.109263492643538e-13,4.0369489324590937e-13,3.269928635291865e-13
6663,2,63827748451.35305,191483245354.05914,400000000.0,68985000000.0,5.110374685225671e-13,71429.35238052811,27757044,1117896261316.0735,1.5418773951263816e+18,201057407621.7621,300.0,7200.0,22995000000.0,22995000000.0,22995000000.0,5.110374685225671e-13,4.0378269117832477e-13,3.2706397985444296e-13
6664,2,63829855486.608246,191489566459.82474,400000000.0,69000000000.0,5.111485877807804e-13,71442.91665731811,27765378,1117933164495.1987,1.5418771940623368e+18,201064044782.81598,300.0,7200.0,23000000000.0,23000000000.0,23000000000.0,5.111485877807804e-13,4.038704891107401e-13,3.271350961796994e-13
6665,2,63831962275.2931,191495886825.8793,400000000.0,69015000000.0,5.112597070389935e-13,71456.48013297396,27773711,1117970063355.8247,1.5418769929916557e+18,201070681167.17328,300.0,7200.0,23005000000.0,23005000000.0,23005000000.0,5.112597070389935e-13,4.0395828704315553e-13,3.272062125049559e-13
6666,2,63834068817.47345,191502206452.42032,400000000.0,69030000000.0,5.113708262972068e-13,71470.04280752948,27782044,1118006957899.1045,1.5418767919143388e+18,201077316775.04132,300.0,7200.0,23010000000.0,23010000000.0,23010000000.0,5.113708262972068e-13,4.040460849755709e-13,3.272773288302123e-13
6667,2,63836175113.215096,191508525339.64526,400000000.0,69045000000.0,5.114819455554199e-13,71483.6046810185,27790378,1118043848126.1917,1.5418765908303872e+18,201083951606.62753,300.0,7200.0,23015000000.0,23015000000.0,23015000000.0,5.114819455554199e-13,4.041338829079863e-13,3.2734844515546874e-13
6668,2,63838281162.583824,191514843487.75146,400000000.0,69060000000.0,5.115930648136332e-13,71497.16575347487,27798711,1118080734038.2373,1.5418763897398016e+18,201090585662.13904,300.0,7200.0,23020000000.0,23020000000.0,23020000000.0,5.115930648136332e-13,4.0422168084040164e-13,3.274195614807252e-13
6669,2,63840386965.64539,191521160896.93616,400000000.0,69075000000.0,5.117041840718464e-13,71510.72602493237,27807044,1118117615636.3936,1.5418761886425828e+18,201097218941.78296,300.0,7200.0,23025000000.0,23025000000.0,23025000000.0,5.117041840718464e-13,4.0430947877281704e-13,3.2749067780598166e-13
6670,2,63842492522.46553,191527477567.3966,400000000.0,69090000000.0,5.118153033300596e-13,71524.2854954249,27815378,1118154492921.8113,1.5418759875387313e+18,201103851445.76645,300.0,7200.0,23030000000.0,23030000000.0,23030000000.0,5.118153033300596e-13,4.043972767052324e-13,3.275617941312381e-13
6671,2,63844597833.10993,191533793499.3298,400000000.0,69105000000.0,5.119264225882728e-13,71537.84416498625,27823711,1118191365895.6414,1.541875786428248e+18,201110483174.2963,300.0,7200.0,23035000000.0,23035000000.0,23035000000.0,5.119264225882728e-13,4.044850746376478e-13,3.276329104564946e-13
6672,2,63846702897.64428,191540108692.93283,400000000.0,69120000000.0,5.12037541846486e-13,71551.40203365023,27832044,1118228234559.0344,1.541875585311134e+18,201117114127.57947,300.0,7200.0,23040000000.0,23040000000.0,23040000000.0,5.12037541846486e-13,4.0457287257006315e-13,3.2770402678175104e-13
6673,2,63848807716.1342,191546423148.4026,400000000.0,69135000000.0,5.121486611046992e-13,71564.95910145069,27840378,1118265098913.1392,1.5418753841873897e+18,201123744305.82272,300.0,7200.0,23045000000.0,23045000000.0,23045000000.0,5.121486611046992e-13,4.0466067050247855e-13,3.277751431070075e-13
6674,2,63850912288.645325,191552736865.936,400000000.0,69150000000.0,5.122597803629125e-13,71578.51536842146,27848711,1118301958959.1057,1.541875183057016e+18,201130373709.2328,300.0,7200.0,23050000000.0,23050000000.0,23050000000.0,5.122597803629125e-13,4.047484684348939e-13,3.2784625943226395e-13
6675,2,63853016615.243256,191559049845.72977,400000000.0,69165000000.0,5.123708996211256e-13,71592.07083459635,27857044,1118338814698.0828,1.5418749819200136e+18,201137002338.01627,300.0,7200.0,23055000000.0,23055000000.0,23055000000.0,5.123708996211256e-13,4.048362663673093e-13,3.279173757575204e-13
6676,2,63855120695.99353,191565362087.9806,400000000.0,69180000000.0,5.124820188793389e-13,71605.62550000918,27865378,1118375666131.2183,1.5418747807763835e+18,201143630192.3796,300.0,7200.0,23060000000.0,23060000000.0,23060000000.0,5.124820188793389e-13,4.0492406429972466e-13,3.2798849208277687e-13
6677,2,63857224530.9617,191571673592.88507,400000000.0,69195000000.0,5.125931381375521e-13,71619.17936469377,27873711,1118412513259.66,1.541874579626126e+18,201150257272.52933,300.0,7200.0,23065000000.0,23065000000.0,23065000000.0,5.125931381375521e-13,4.0501186223214007e-13,3.2805960840803333e-13
6678,2,63859328120.21327,191577984360.63983,400000000.0,69210000000.0,5.127042573957653e-13,71632.73242868396,27882044,1118449356084.5557,1.5418743784692426e+18,201156883578.6718,300.0,7200.0,23070000000.0,23070000000.0,23070000000.0,5.127042573957653e-13,4.050996601645554e-13,3.281307247332898e-13
6679,2,63861431463.81372,191584294391.44116,400000000.0,69225000000.0,5.128153766539785e-13,71646.28469201353,27890378,1118486194607.0518,1.5418741773057334e+18,201163509111.0132,300.0,7200.0,23075000000.0,23075000000.0,23075000000.0,5.128153766539785e-13,4.0518745809697083e-13,3.2820184105854625e-13
6680,2,63863534561.82851,191590603685.4855,400000000.0,69240000000.0,5.129264959121917e-13,71659.83615471632,27898711,1118523028828.295,1.5418739761355996e+18,201170133869.75977,300.0,7200.0,23080000000.0,23080000000.0,23080000000.0,5.129264959121917e-13,4.052752560293862e-13,3.282729573838027e-13
6681,2,63865637414.32306,191596912242.96915,400000000.0,69255000000.0,5.130376151704049e-13,71673.38681682615,27907044,1118559858749.4312,1.5418737749588419e+18,201176757855.1176,300.0,7200.0,23085000000.0,23085000000.0,23085000000.0,5.130376151704049e-13,4.053630539618016e-13,3.2834407370905917e-13
6682,2,63867740021.36277,191603220064.08832,400000000.0,69270000000.0,5.131487344286182e-13,71686.93667837683,27915378,1118596684371.6055,1.5418735737754606e+18,201183381067.29272,300.0,7200.0,23090000000.0,23090000000.0,23090000000.0,5.131487344286182e-13,4.0545085189421694e-13,3.284151900343156e-13
6683,2,63869842383.013016,191609527149.03906,400000000.0,69285000000.0,5.132598536868313e-13,71700.48573940217,27923711,1118633505695.9631,1.5418733725854572e+18,201190003506.49103,300.0,7200.0,23095000000.0,23095000000.0,23095000000.0,5.132598536868313e-13,4.0553864982663234e-13,3.284863063595721e-13
6684,2,63871944499.33914,191615833498.01746,400000000.0,69300000000.0,5.133709729450446e-13,71714.03399993597,27932044,1118670322723.6487,1.541873171388832e+18,201196625172.91833,300.0,7200.0,23100000000.0,23100000000.0,23100000000.0,5.133709729450446e-13,4.056264477590477e-13,3.2855742268482854e-13
6685,2,63874046370.40647,191622139111.21942,400000000.0,69315000000.0,5.134820922032578e-13,71727.58146001208,27940378,1118707135455.8057,1.541872970185586e+18,201203246066.7804,300.0,7200.0,23105000000.0,23105000000.0,23105000000.0,5.134820922032578e-13,4.057142456914631e-13,3.28628539010085e-13
6686,2,63876147996.28028,191628443988.84085,400000000.0,69330000000.0,5.13593211461471e-13,71741.12811966425,27948711,1118743943893.578,1.5418727689757197e+18,201209866188.2829,300.0,7200.0,23110000000.0,23110000000.0,23110000000.0,5.13593211461471e-13,4.0580204362387845e-13,3.2869965533534146e-13
6687,2,63878249377.02585,191634748131.07758,400000000.0,69345000000.0,5.137043307196842e-13,71754.67397892634,27957044,1118780748038.1086,1.5418725677592343e+18,201216485537.63144,300.0,7200.0,23115000000.0,23115000000.0,23115000000.0,5.137043307196842e-13,4.0588984155629385e-13,3.2877077166059787e-13
6688,2,63880350512.708405,191641051538.12524,400000000.0,69360000000.0,5.138154499778974e-13,71768.21903783212,27965378,1118817547890.54,1.54187236653613e+18,201223104115.0315,300.0,7200.0,23120000000.0,23120000000.0,23120000000.0,5.138154499778974e-13,4.059776394887092e-13,3.2884188798585433e-13
6689,2,63882451403.393166,191647354210.1795,400000000.0,69375000000.0,5.139265692361106e-13,71781.76329641542,27973711,1118854343452.0146,1.5418721653064082e+18,201229721920.68848,300.0,7200.0,23125000000.0,23125000000.0,23125000000.0,5.139265692361106e-13,4.060654374211246e-13,3.289130043111108e-13
6690,2,63884552049.1453,191653656147.43588,400000000.0,69390000000.0,5.140376884943239e-13,71795.30675471,27982044,1118891134723.6738,1.5418719640700692e+18,201236338954.80768,300.0,7200.0,23130000000.0,23130000000.0,23130000000.0,5.140376884943239e-13,4.0615323535353996e-13,3.2898412063636724e-13
6691,2,63886652450.029976,191659957350.0899,400000000.0,69405000000.0,5.14148807752537e-13,71808.84941274975,27990378,1118927921706.659,1.541871762827114e+18,201242955217.5944,300.0,7200.0,23135000000.0,23135000000.0,23135000000.0,5.14148807752537e-13,4.0624103328595537e-13,3.290552369616237e-13
6692,2,63888752606.11231,191666257818.33694,400000000.0,69420000000.0,5.142599270107503e-13,71822.39127056839,27998711,1118964704402.1099,1.5418715615775432e+18,201249570709.25378,300.0,7200.0,23140000000.0,23140000000.0,23140000000.0,5.142599270107503e-13,4.063288312183707e-13,3.2912635328688016e-13
6693,2,63890852517.45743,191672557552.37225,400000000.0,69435000000.0,5.143710462689634e-13,71835.93232819976,28007044,1119001482811.168,1.5418713603213578e+18,201256185429.99088,300.0,7200.0,23145000000.0,23145000000.0,23145000000.0,5.143710462689634e-13,4.064166291507861e-13,3.291974696121366e-13
6694,2,63892952184.13036,191678856552.3911,400000000.0,69450000000.0,5.144821655271767e-13,71849.47258567763,28015378,1119038256934.9722,1.5418711590585585e+18,201262799380.01068,300.0,7200.0,23150000000.0,23150000000.0,23150000000.0,5.144821655271767e-13,4.065044270832015e-13,3.292685859373931e-13
6695,2,63895051606.196205,191685154818.5886,400000000.0,69465000000.0,5.145932847853899e-13,71863.01204303585,28023711,1119075026774.662,1.5418709577891459e+18,201269412559.51804,300.0,7200.0,23155000000.0,23155000000.0,23155000000.0,5.145932847853899e-13,4.065922250156169e-13,3.2933970226264954e-13
